CUDA: False
Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.0075, value_loss_coef=0.5, max_grad_norm=0.5, seed=18336, cuda_deterministic=False, num_processes=2, num_steps=2048, ppo_epoch=10, num_mini_batch=2, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptMemory20250723/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.0001, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[850000, 3500000], qvar=[2.0, 0.5], birthx=[0.3, 0.8], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2', walking=False, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
PPO Args ---> Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.0075, value_loss_coef=0.5, max_grad_norm=0.5, seed=18336, cuda_deterministic=False, num_processes=2, num_steps=2048, ppo_epoch=10, num_mini_batch=2, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptMemory20250723/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.0001, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[850000, 3500000], qvar=[2.0, 0.5], birthx=[0.3, 0.8], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2', walking=False, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
Using Precomputed Plume...
Using Precomputed Plume...
2025-07-23 15:15:31.158 python[3873:38617124] +[NSXPCSharedListener endpointForReply:withListenerName:replyErrorCode:]: an error occurred while attempting to obtain endpoint for listener 'ClientCallsAuxiliary': Connection invalid
2025-07-23 15:15:31.158 python[3875:38617126] +[NSXPCSharedListener endpointForReply:withListenerName:replyErrorCode:]: an error occurred while attempting to obtain endpoint for listener 'ClientCallsAuxiliary': Connection invalid
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x16bb7ad30>, 't_val_min': 60.0, 'sim_steps_max': 300, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 0.3, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 2.0, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': False, 'walk_move': 0.05, 'walk_turn': 3.141592653589793, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 18336, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob']
Using MLPBase
hidden_size 64
Using VanillaRNN
Saved ./trained_models/ExptMemory20250723//plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2.pt.start
Stage: 0/2 - constantx5b5 b0.3 q2.0 n850000
Saved ./trained_models/ExptMemory20250723/plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2.pt
Update 0/207, T 4096, FPS 424, 17-training-episode: mean/median -43.5/-67.7, min/max -92.1/84.4
Update 300/854, T 1232896, FPS 286, 50-training-episode: mean/median 13.5/-20.3, min/max -94.6/97.9
Update 301/854, T 1236992, FPS 286, 50-training-episode: mean/median 22.7/69.0, min/max -98.4/100.7
Update 302/854, T 1241088, FPS 286, 50-training-episode: mean/median 22.8/70.8, min/max -92.1/101.4
Update 303/854, T 1245184, FPS 287, 50-training-episode: mean/median 15.7/51.8, min/max -97.7/99.5
Update 304/854, T 1249280, FPS 287, 50-training-episode: mean/median 22.8/60.0, min/max -96.4/100.2
Update 305/854, T 1253376, FPS 287, 50-training-episode: mean/median 25.5/69.1, min/max -78.9/103.1
Update 306/854, T 1257472, FPS 287, 50-training-episode: mean/median 37.7/82.0, min/max -100.7/101.8
Update 307/854, T 1261568, FPS 287, 50-training-episode: mean/median -11.8/-48.6, min/max -100.7/104.9
Update 308/854, T 1265664, FPS 287, 50-training-episode: mean/median 21.0/68.5, min/max -88.6/102.9
Update 309/854, T 1269760, FPS 287, 50-training-episode: mean/median 12.1/-18.2, min/max -88.3/99.8
Update 310/854, T 1273856, FPS 287, 50-training-episode: mean/median 21.1/63.0, min/max -90.3/102.6
Update 311/854, T 1277952, FPS 287, 50-training-episode: mean/median 5.8/-39.9, min/max -72.9/100.1
Update 312/854, T 1282048, FPS 287, 50-training-episode: mean/median 13.3/-23.6, min/max -94.5/103.5
Update 313/854, T 1286144, FPS 287, 50-training-episode: mean/median 31.5/84.4, min/max -86.1/100.0
Update 314/854, T 1290240, FPS 287, 50-training-episode: mean/median 17.1/-20.9, min/max -88.7/103.5
Update 315/854, T 1294336, FPS 287, 50-training-episode: mean/median 5.0/-34.0, min/max -94.5/103.5
Update 316/854, T 1298432, FPS 288, 50-training-episode: mean/median 14.6/63.0, min/max -100.7/99.4
Update 317/854, T 1302528, FPS 288, 50-training-episode: mean/median 33.3/75.2, min/max -94.4/105.9
Update 318/854, T 1306624, FPS 288, 50-training-episode: mean/median 23.3/71.4, min/max -97.3/105.9
Update 319/854, T 1310720, FPS 288, 50-training-episode: mean/median 35.4/79.0, min/max -80.3/100.6
Update 320/854, T 1314816, FPS 288, 50-training-episode: mean/median 5.2/-27.7, min/max -99.7/103.0
Update 321/854, T 1318912, FPS 288, 50-training-episode: mean/median 30.8/72.9, min/max -94.0/101.3
Update 322/854, T 1323008, FPS 288, 50-training-episode: mean/median 18.0/52.2, min/max -91.8/102.5
Update 323/854, T 1327104, FPS 288, 50-training-episode: mean/median 16.9/62.9, min/max -97.6/102.5
Update 324/854, T 1331200, FPS 288, 50-training-episode: mean/median 31.1/82.3, min/max -104.2/102.0
Update 325/854, T 1335296, FPS 288, 50-training-episode: mean/median 11.6/-30.4, min/max -90.6/101.4
Update 326/854, T 1339392, FPS 288, 50-training-episode: mean/median 20.2/65.0, min/max -77.0/98.9
Update 327/854, T 1343488, FPS 288, 50-training-episode: mean/median 30.9/78.9, min/max -101.7/99.2
Update 328/854, T 1347584, FPS 289, 50-training-episode: mean/median 11.7/-28.3, min/max -80.8/100.8
Update 329/854, T 1351680, FPS 289, 50-training-episode: mean/median 1.5/-28.9, min/max -104.8/107.2
Update 330/854, T 1355776, FPS 289, 50-training-episode: mean/median 14.5/20.7, min/max -104.8/107.2
Update 331/854, T 1359872, FPS 289, 50-training-episode: mean/median 32.4/73.8, min/max -92.7/105.6
Update 332/854, T 1363968, FPS 289, 50-training-episode: mean/median 21.7/69.4, min/max -92.9/99.7
Update 333/854, T 1368064, FPS 289, 50-training-episode: mean/median 14.8/58.0, min/max -99.3/102.3
Update 334/854, T 1372160, FPS 289, 50-training-episode: mean/median 15.8/19.6, min/max -99.3/101.1
Update 335/854, T 1376256, FPS 289, 50-training-episode: mean/median -0.7/-37.7, min/max -93.6/100.1
Update 336/854, T 1380352, FPS 289, 50-training-episode: mean/median 20.6/68.9, min/max -97.9/100.1
Update 337/854, T 1384448, FPS 289, 50-training-episode: mean/median 14.5/-20.8, min/max -92.6/104.0
Update 338/854, T 1388544, FPS 289, 50-training-episode: mean/median 14.0/13.2, min/max -100.6/99.4
Update 339/854, T 1392640, FPS 290, 50-training-episode: mean/median 14.5/52.1, min/max -100.6/100.4
Update 340/854, T 1396736, FPS 290, 50-training-episode: mean/median 22.0/69.3, min/max -86.1/100.6
Update 341/854, T 1400832, FPS 290, 50-training-episode: mean/median 21.2/62.9, min/max -101.5/101.0
Update 342/854, T 1404928, FPS 290, 50-training-episode: mean/median 26.8/65.1, min/max -97.8/100.8
Update 343/854, T 1409024, FPS 290, 50-training-episode: mean/median 19.7/62.0, min/max -89.7/98.2
Update 344/854, T 1413120, FPS 290, 50-training-episode: mean/median 1.5/-28.1, min/max -98.8/102.1
Update 345/854, T 1417216, FPS 290, 50-training-episode: mean/median 8.6/-23.9, min/max -98.8/102.1
Update 346/854, T 1421312, FPS 290, 50-training-episode: mean/median 23.1/70.6, min/max -94.3/104.1
Update 347/854, T 1425408, FPS 290, 50-training-episode: mean/median 13.2/-26.6, min/max -91.4/104.1
Update 348/854, T 1429504, FPS 290, 50-training-episode: mean/median 7.8/-26.6, min/max -82.5/102.4
Update 349/854, T 1433600, FPS 290, 50-training-episode: mean/median 14.9/22.3, min/max -88.7/100.1
Update 350/854, T 1437696, FPS 290, 50-training-episode: mean/median 25.5/72.7, min/max -91.2/99.8
Update 351/854, T 1441792, FPS 291, 50-training-episode: mean/median 33.1/73.8, min/max -82.2/100.8
Update 352/854, T 1445888, FPS 291, 50-training-episode: mean/median 21.4/60.5, min/max -81.2/100.8
Update 353/854, T 1449984, FPS 291, 50-training-episode: mean/median 22.1/63.4, min/max -88.4/102.0
Update 354/854, T 1454080, FPS 291, 50-training-episode: mean/median 17.4/58.2, min/max -94.7/100.9
Update 355/854, T 1458176, FPS 291, 50-training-episode: mean/median 38.8/69.6, min/max -75.9/101.9
Update 356/854, T 1462272, FPS 291, 50-training-episode: mean/median 10.0/-24.6, min/max -89.4/98.9
Update 357/854, T 1466368, FPS 291, 50-training-episode: mean/median 1.6/-29.2, min/max -100.5/99.0
Update 358/854, T 1470464, FPS 291, 50-training-episode: mean/median 23.1/65.2, min/max -101.2/103.4
Update 359/854, T 1474560, FPS 291, 50-training-episode: mean/median 19.2/69.7, min/max -106.3/103.4
Update 360/854, T 1478656, FPS 291, 50-training-episode: mean/median 15.5/67.5, min/max -106.3/100.4
Update 361/854, T 1482752, FPS 291, 50-training-episode: mean/median 11.3/17.3, min/max -90.8/99.8
Update 362/854, T 1486848, FPS 291, 50-training-episode: mean/median 19.3/66.1, min/max -91.0/99.8
Update 363/854, T 1490944, FPS 292, 50-training-episode: mean/median 34.8/75.4, min/max -93.2/101.0
Update 364/854, T 1495040, FPS 292, 50-training-episode: mean/median 48.4/82.9, min/max -76.9/100.2
Update 365/854, T 1499136, FPS 292, 50-training-episode: mean/median 21.5/74.0, min/max -92.1/99.9
Update 366/854, T 1503232, FPS 292, 50-training-episode: mean/median -1.6/-46.1, min/max -97.6/97.0
Update 367/854, T 1507328, FPS 292, 50-training-episode: mean/median 16.3/62.9, min/max -97.6/100.9
Update 368/854, T 1511424, FPS 292, 50-training-episode: mean/median 12.3/17.9, min/max -87.3/100.9
Update 369/854, T 1515520, FPS 292, 50-training-episode: mean/median 11.6/18.4, min/max -84.8/104.1
Update 370/854, T 1519616, FPS 292, 50-training-episode: mean/median 38.0/74.0, min/max -84.8/101.5
Update 371/854, T 1523712, FPS 292, 50-training-episode: mean/median 18.1/73.1, min/max -90.8/101.5
Update 372/854, T 1527808, FPS 292, 50-training-episode: mean/median -4.6/-54.0, min/max -81.7/101.4
Update 373/854, T 1531904, FPS 292, 50-training-episode: mean/median 18.0/-23.2, min/max -78.5/101.8
Update 374/854, T 1536000, FPS 292, 50-training-episode: mean/median 4.6/-39.0, min/max -81.7/103.7
Update 375/854, T 1540096, FPS 292, 50-training-episode: mean/median 4.4/-35.6, min/max -81.3/100.2
Update 376/854, T 1544192, FPS 293, 50-training-episode: mean/median -2.7/-45.4, min/max -87.2/100.7
Update 377/854, T 1548288, FPS 293, 50-training-episode: mean/median 19.7/77.6, min/max -87.2/102.4
Update 378/854, T 1552384, FPS 293, 50-training-episode: mean/median 17.1/75.5, min/max -84.8/98.3
Update 379/854, T 1556480, FPS 293, 50-training-episode: mean/median 9.5/-22.2, min/max -90.1/100.3
Update 380/854, T 1560576, FPS 293, 50-training-episode: mean/median 7.6/-26.0, min/max -90.1/100.3
Update 381/854, T 1564672, FPS 293, 50-training-episode: mean/median 19.0/78.0, min/max -91.7/100.2
Update 382/854, T 1568768, FPS 293, 50-training-episode: mean/median 3.0/-50.0, min/max -102.4/100.2
Update 383/854, T 1572864, FPS 293, 50-training-episode: mean/median 12.6/71.8, min/max -102.4/101.1
Update 384/854, T 1576960, FPS 293, 50-training-episode: mean/median 5.9/-25.1, min/max -96.9/101.1
Update 385/854, T 1581056, FPS 293, 50-training-episode: mean/median 22.1/68.7, min/max -96.0/99.1
Update 386/854, T 1585152, FPS 293, 50-training-episode: mean/median 34.9/76.9, min/max -91.7/101.5
Update 387/854, T 1589248, FPS 293, 50-training-episode: mean/median 30.7/76.8, min/max -83.0/105.4
Update 388/854, T 1593344, FPS 293, 50-training-episode: mean/median 30.2/78.6, min/max -99.2/100.2
Update 389/854, T 1597440, FPS 293, 50-training-episode: mean/median 13.8/25.8, min/max -101.3/100.4
Update 390/854, T 1601536, FPS 293, 50-training-episode: mean/median 18.3/75.2, min/max -102.1/100.4
Update 391/854, T 1605632, FPS 294, 50-training-episode: mean/median 21.3/76.3, min/max -94.2/101.2
Update 392/854, T 1609728, FPS 294, 50-training-episode: mean/median 9.6/-23.7, min/max -94.2/99.4
Update 393/854, T 1613824, FPS 294, 50-training-episode: mean/median 6.8/-26.6, min/max -98.6/104.3
Update 394/854, T 1617920, FPS 294, 50-training-episode: mean/median 9.4/-27.8, min/max -81.9/101.6
Update 395/854, T 1622016, FPS 294, 50-training-episode: mean/median 10.3/-20.8, min/max -88.2/101.6
Update 396/854, T 1626112, FPS 294, 50-training-episode: mean/median 26.9/72.1, min/max -88.2/101.6
Update 397/854, T 1630208, FPS 294, 50-training-episode: mean/median 23.3/71.8, min/max -95.8/98.9
Update 398/854, T 1634304, FPS 294, 50-training-episode: mean/median 14.4/56.6, min/max -95.8/98.9
Update 399/854, T 1638400, FPS 294, 50-training-episode: mean/median 10.1/39.0, min/max -99.3/99.0
Saved ./trained_models/ExptMemory20250723/plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2.pt
Update 400/854, T 1642496, FPS 294, 50-training-episode: mean/median 15.9/39.1, min/max -83.7/101.7
Update 401/854, T 1646592, FPS 294, 50-training-episode: mean/median 0.4/-23.6, min/max -105.7/101.7
Update 402/854, T 1650688, FPS 294, 50-training-episode: mean/median -9.6/-52.1, min/max -105.7/98.1
Update 403/854, T 1654784, FPS 294, 50-training-episode: mean/median 10.6/54.5, min/max -101.5/98.1
Update 404/854, T 1658880, FPS 294, 50-training-episode: mean/median 9.1/50.1, min/max -104.5/99.4
Update 405/854, T 1662976, FPS 294, 50-training-episode: mean/median 1.3/-36.2, min/max -104.5/99.4
Update 406/854, T 1667072, FPS 294, 50-training-episode: mean/median -1.8/-51.4, min/max -107.9/100.7
Update 407/854, T 1671168, FPS 294, 50-training-episode: mean/median 5.3/2.3, min/max -107.9/100.7
Update 408/854, T 1675264, FPS 294, 50-training-episode: mean/median 14.6/66.1, min/max -101.1/102.3
Update 409/854, T 1679360, FPS 295, 50-training-episode: mean/median 10.8/14.6, min/max -101.1/102.3
Update 410/854, T 1683456, FPS 295, 50-training-episode: mean/median -4.0/-33.9, min/max -91.0/98.4
Update 411/854, T 1687552, FPS 295, 50-training-episode: mean/median 10.7/20.1, min/max -98.0/101.9
Update 412/854, T 1691648, FPS 295, 50-training-episode: mean/median 18.7/59.0, min/max -98.0/104.8
Update 413/854, T 1695744, FPS 295, 50-training-episode: mean/median 34.7/66.4, min/max -78.2/104.8
Update 414/854, T 1699840, FPS 295, 50-training-episode: mean/median 34.8/67.2, min/max -78.2/99.8
Update 415/854, T 1703936, FPS 295, 50-training-episode: mean/median 33.5/69.4, min/max -77.6/101.6
Update 416/854, T 1708032, FPS 295, 50-training-episode: mean/median 15.1/43.7, min/max -77.6/101.6
Update 417/854, T 1712128, FPS 295, 50-training-episode: mean/median 15.6/53.5, min/max -91.5/99.0
Update 418/854, T 1716224, FPS 295, 50-training-episode: mean/median 23.4/65.0, min/max -98.6/100.7
Update 419/854, T 1720320, FPS 295, 50-training-episode: mean/median 21.0/72.1, min/max -96.5/100.8
Update 420/854, T 1724416, FPS 295, 50-training-episode: mean/median 10.4/-28.0, min/max -89.7/100.5
Update 421/854, T 1728512, FPS 295, 50-training-episode: mean/median -11.4/-37.4, min/max -88.4/100.7
Update 422/854, T 1732608, FPS 295, 50-training-episode: mean/median 0.2/-31.5, min/max -96.9/102.8
Update 423/854, T 1736704, FPS 295, 50-training-episode: mean/median 15.3/61.6, min/max -96.9/102.8
Update 424/854, T 1740800, FPS 295, 50-training-episode: mean/median 26.6/68.6, min/max -90.3/99.8
Update 425/854, T 1744896, FPS 295, 50-training-episode: mean/median 26.4/75.9, min/max -88.4/101.5
Update 426/854, T 1748992, FPS 295, 50-training-episode: mean/median 20.9/60.9, min/max -99.7/101.5
Update 427/854, T 1753088, FPS 295, 50-training-episode: mean/median 40.8/76.8, min/max -95.5/106.0
Update 428/854, T 1757184, FPS 295, 50-training-episode: mean/median 41.6/76.8, min/max -95.5/101.8
Update 429/854, T 1761280, FPS 295, 50-training-episode: mean/median 40.1/75.6, min/max -98.4/101.8
Update 430/854, T 1765376, FPS 295, 50-training-episode: mean/median 19.3/65.7, min/max -98.4/101.3
Update 431/854, T 1769472, FPS 295, 50-training-episode: mean/median 9.7/7.0, min/max -98.1/96.9
Update 432/854, T 1773568, FPS 295, 50-training-episode: mean/median 18.8/62.4, min/max -91.7/97.5
Update 433/854, T 1777664, FPS 295, 50-training-episode: mean/median 33.2/83.0, min/max -98.3/98.5
Update 434/854, T 1781760, FPS 295, 50-training-episode: mean/median 20.1/62.6, min/max -98.3/105.9
Update 435/854, T 1785856, FPS 295, 50-training-episode: mean/median 17.2/17.7, min/max -95.8/105.9
Update 436/854, T 1789952, FPS 295, 50-training-episode: mean/median 17.5/60.8, min/max -92.3/99.8
Update 437/854, T 1794048, FPS 295, 50-training-episode: mean/median 14.8/52.4, min/max -95.0/99.8
Update 438/854, T 1798144, FPS 295, 50-training-episode: mean/median 4.5/-28.2, min/max -89.8/99.2
Update 439/854, T 1802240, FPS 295, 50-training-episode: mean/median 23.0/77.1, min/max -81.2/100.1
Update 440/854, T 1806336, FPS 295, 50-training-episode: mean/median 12.6/-32.6, min/max -73.2/100.9
Update 441/854, T 1810432, FPS 295, 50-training-episode: mean/median 39.8/81.1, min/max -96.5/103.5
Update 442/854, T 1814528, FPS 295, 50-training-episode: mean/median 44.5/86.2, min/max -93.2/103.5
Update 443/854, T 1818624, FPS 295, 50-training-episode: mean/median 31.2/75.6, min/max -93.8/101.2
Update 444/854, T 1822720, FPS 295, 50-training-episode: mean/median 23.4/75.4, min/max -95.1/103.9
Update 445/854, T 1826816, FPS 295, 50-training-episode: mean/median 32.1/76.7, min/max -95.1/103.9
Update 446/854, T 1830912, FPS 295, 50-training-episode: mean/median 23.6/73.4, min/max -90.7/101.0
Update 447/854, T 1835008, FPS 295, 50-training-episode: mean/median 14.6/-22.5, min/max -86.9/101.0
Update 448/854, T 1839104, FPS 295, 50-training-episode: mean/median 44.0/83.6, min/max -78.8/102.6
Update 449/854, T 1843200, FPS 295, 50-training-episode: mean/median 25.8/77.7, min/max -90.2/102.3
Update 450/854, T 1847296, FPS 295, 50-training-episode: mean/median 35.7/81.0, min/max -93.8/101.1
Update 451/854, T 1851392, FPS 295, 50-training-episode: mean/median 21.7/79.0, min/max -94.0/102.6
Update 452/854, T 1855488, FPS 295, 50-training-episode: mean/median 31.1/80.4, min/max -89.2/100.3
Update 453/854, T 1859584, FPS 295, 50-training-episode: mean/median 37.0/80.4, min/max -93.6/98.6
Update 454/854, T 1863680, FPS 295, 50-training-episode: mean/median 16.4/67.6, min/max -93.6/99.6
Update 455/854, T 1867776, FPS 295, 50-training-episode: mean/median 22.6/71.4, min/max -96.1/100.8
Update 456/854, T 1871872, FPS 295, 50-training-episode: mean/median 31.7/85.5, min/max -78.0/100.7
Update 457/854, T 1875968, FPS 295, 50-training-episode: mean/median 14.4/24.7, min/max -86.7/99.1
Update 458/854, T 1880064, FPS 295, 50-training-episode: mean/median 13.3/21.2, min/max -87.3/100.8
Update 459/854, T 1884160, FPS 295, 50-training-episode: mean/median 23.4/81.0, min/max -83.1/100.3
Update 460/854, T 1888256, FPS 295, 50-training-episode: mean/median 6.3/-27.5, min/max -95.2/101.2
Update 461/854, T 1892352, FPS 295, 50-training-episode: mean/median 6.7/-28.5, min/max -84.3/101.2
Update 462/854, T 1896448, FPS 295, 50-training-episode: mean/median 23.6/77.4, min/max -84.3/102.7
Update 463/854, T 1900544, FPS 295, 50-training-episode: mean/median -3.2/-31.0, min/max -87.8/103.2
Update 464/854, T 1904640, FPS 295, 50-training-episode: mean/median 29.7/81.2, min/max -75.6/102.2
Update 465/854, T 1908736, FPS 295, 50-training-episode: mean/median 33.4/82.0, min/max -74.8/101.0
Update 466/854, T 1912832, FPS 295, 50-training-episode: mean/median 7.7/-27.4, min/max -88.2/100.1
Update 467/854, T 1916928, FPS 295, 50-training-episode: mean/median 17.2/67.9, min/max -83.9/100.4
Update 468/854, T 1921024, FPS 295, 50-training-episode: mean/median 24.3/79.1, min/max -89.4/99.6
Update 469/854, T 1925120, FPS 295, 50-training-episode: mean/median 10.6/-24.1, min/max -86.9/100.6
Update 470/854, T 1929216, FPS 295, 50-training-episode: mean/median 15.4/26.1, min/max -99.1/100.8
Update 471/854, T 1933312, FPS 295, 50-training-episode: mean/median 25.6/77.1, min/max -88.6/102.3
Update 472/854, T 1937408, FPS 295, 50-training-episode: mean/median -0.3/-43.6, min/max -83.0/102.3
Update 473/854, T 1941504, FPS 295, 50-training-episode: mean/median 14.5/27.1, min/max -90.7/102.4
Update 474/854, T 1945600, FPS 295, 50-training-episode: mean/median 15.9/-21.5, min/max -85.8/101.5
Update 475/854, T 1949696, FPS 295, 50-training-episode: mean/median 9.5/-26.3, min/max -82.6/101.5
Update 476/854, T 1953792, FPS 295, 50-training-episode: mean/median -5.3/-47.3, min/max -92.1/98.2
Update 477/854, T 1957888, FPS 295, 50-training-episode: mean/median -5.6/-50.2, min/max -97.0/104.3
Update 478/854, T 1961984, FPS 295, 50-training-episode: mean/median 4.3/-29.1, min/max -102.9/99.8
Update 479/854, T 1966080, FPS 295, 50-training-episode: mean/median 28.1/77.7, min/max -93.8/102.1
Update 480/854, T 1970176, FPS 295, 50-training-episode: mean/median 18.8/21.9, min/max -91.2/102.1
Update 481/854, T 1974272, FPS 295, 50-training-episode: mean/median 20.7/65.4, min/max -89.0/104.1
Update 482/854, T 1978368, FPS 295, 50-training-episode: mean/median 13.9/68.3, min/max -93.5/103.6
Update 483/854, T 1982464, FPS 295, 50-training-episode: mean/median 19.3/73.4, min/max -92.9/104.4
Update 484/854, T 1986560, FPS 295, 50-training-episode: mean/median 22.1/79.3, min/max -91.7/101.1
Update 485/854, T 1990656, FPS 295, 50-training-episode: mean/median 36.6/82.6, min/max -79.3/104.9
Update 486/854, T 1994752, FPS 295, 50-training-episode: mean/median 30.6/74.8, min/max -92.9/106.0
Update 487/854, T 1998848, FPS 295, 50-training-episode: mean/median 27.9/76.9, min/max -97.1/104.8
Update 488/854, T 2002944, FPS 295, 50-training-episode: mean/median 24.1/70.5, min/max -97.1/104.8
Update 489/854, T 2007040, FPS 295, 50-training-episode: mean/median 14.9/62.4, min/max -98.3/102.4
Update 490/854, T 2011136, FPS 295, 50-training-episode: mean/median 11.3/-28.2, min/max -84.6/103.4
Update 491/854, T 2015232, FPS 295, 50-training-episode: mean/median 6.7/-25.3, min/max -87.4/101.7
Update 492/854, T 2019328, FPS 295, 50-training-episode: mean/median 6.0/-25.4, min/max -97.4/101.1
Update 493/854, T 2023424, FPS 295, 50-training-episode: mean/median 13.9/63.1, min/max -101.4/100.0
Update 494/854, T 2027520, FPS 295, 50-training-episode: mean/median 40.9/78.6, min/max -87.2/108.4
Update 495/854, T 2031616, FPS 295, 50-training-episode: mean/median 34.7/77.8, min/max -86.4/108.4
Update 496/854, T 2035712, FPS 295, 50-training-episode: mean/median 25.2/73.8, min/max -99.2/102.0
Update 497/854, T 2039808, FPS 295, 50-training-episode: mean/median 11.8/17.8, min/max -99.2/99.9
Update 498/854, T 2043904, FPS 295, 50-training-episode: mean/median 31.5/73.9, min/max -78.6/102.2
Update 499/854, T 2048000, FPS 295, 50-training-episode: mean/median 36.3/82.5, min/max -87.6/105.0
Saved ./trained_models/ExptMemory20250723/plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2.pt
Saved ./trained_models/ExptMemory20250723/plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2.pt.best
Update 500/854, T 2052096, FPS 295, 50-training-episode: mean/median 40.2/83.9, min/max -91.4/102.0
Update 501/854, T 2056192, FPS 295, 50-training-episode: mean/median 36.5/84.9, min/max -102.5/106.6
Update 502/854, T 2060288, FPS 295, 50-training-episode: mean/median 51.4/81.9, min/max -105.3/105.8
Update 503/854, T 2064384, FPS 295, 50-training-episode: mean/median 21.5/64.5, min/max -105.3/105.8
Update 504/854, T 2068480, FPS 295, 50-training-episode: mean/median 29.1/65.5, min/max -91.7/101.8
Update 505/854, T 2072576, FPS 295, 50-training-episode: mean/median 36.7/81.7, min/max -88.9/104.2
